Reading,Col_Index,Fuel_Qty,Roll_Input,Wing_Side,Stick,Pitch
5.2,Col_7,868,13,Left,Stick 3,M (+1.00)
5.4,Col_7,895,13,Left,Stick 3,M (+1.00)
5.6,Col_7,923,13,Left,Stick 3,M (+1.00)
5.8,Col_7,951,13,Left,Stick 3,M (+1.00)
6,Col_7,980,13,Left,Stick 3,M (+1.00)
6.2,Col_7,1009,13,Left,Stick 3,M (+1.00)
6.4,Col_7,1038,13,Left,Stick 3,M (+1.00)
6.6,Col_7,1068,13,Left,Stick 3,M (+1.00)
6.8,Col_7,1099,13,Left,Stick 3,M (+1.00)
7,Col_7,1130,13,Left,Stick 3,M (+1.00)
7.2,Col_7,1161,13,Left,Stick 3,M (+1.00)
7.4,Col_7,1193,13,Left,Stick 3,M (+1.00)
7.6,Col_7,1225,13,Left,Stick 3,M (+1.00)
7.8,Col_7,1258,13,Left,Stick 3,M (+1.00)
8,Col_7,1291,13,Left,Stick 3,M (+1.00)
8.2,Col_7,1325,13,Left,Stick 3,M (+1.00)
8.4,Col_7,1359,13,Left,Stick 3,M (+1.00)
8.6,Col_7,1393,13,Left,Stick 3,M (+1.00)
8.8,Col_7,1428,13,Left,Stick 3,M (+1.00)
9,Col_7,1464,13,Left,Stick 3,M (+1.00)
9.2,Col_7,1499,13,Left,Stick 3,M (+1.00)
9.4,Col_7,1536,13,Left,Stick 3,M (+1.00)
9.6,Col_7,1572,13,Left,Stick 3,M (+1.00)
9.8,Col_7,1609,13,Left,Stick 3,M (+1.00)
10,Col_7,1646,13,Left,Stick 3,M (+1.00)
10.2,Col_7,1684,13,Left,Stick 3,M (+1.00)
10.4,Col_7,1722,13,Left,Stick 3,M (+1.00)
10.6,Col_7,1760,13,Left,Stick 3,M (+1.00)
10.8,Col_7,1799,13,Left,Stick 3,M (+1.00)
11,Col_7,1838,13,Left,Stick 3,M (+1.00)
11.2,Col_7,1877,13,Left,Stick 3,M (+1.00)
11.4,Col_7,1916,13,Left,Stick 3,M (+1.00)
11.6,Col_7,1956,13,Left,Stick 3,M (+1.00)
11.8,Col_7,1996,13,Left,Stick 3,M (+1.00)
12,Col_7,2036,13,Left,Stick 3,M (+1.00)
12.2,Col_7,2076,13,Left,Stick 3,M (+1.00)
12.4,Col_7,2117,13,Left,Stick 3,M (+1.00)
12.6,Col_7,2157,13,Left,Stick 3,M (+1.00)
12.8,Col_7,2198,13,Left,Stick 3,M (+1.00)
13,Col_7,2239,13,Left,Stick 3,M (+1.00)
2.2,Col_8,483,14,Left,Stick 3,M (+1.00)
2.4,Col_8,504,14,Left,Stick 3,M (+1.00)
2.6,Col_8,525,14,Left,Stick 3,M (+1.00)
2.8,Col_8,547,14,Left,Stick 3,M (+1.00)
3,Col_8,569,14,Left,Stick 3,M (+1.00)
3.2,Col_8,592,14,Left,Stick 3,M (+1.00)
3.4,Col_8,615,14,Left,Stick 3,M (+1.00)
3.6,Col_8,639,14,Left,Stick 3,M (+1.00)
3.8,Col_8,664,14,Left,Stick 3,M (+1.00)
4,Col_8,688,14,Left,Stick 3,M (+1.00)
4.2,Col_8,714,14,Left,Stick 3,M (+1.00)
4.4,Col_8,740,14,Left,Stick 3,M (+1.00)
4.6,Col_8,766,14,Left,Stick 3,M (+1.00)
4.8,Col_8,793,14,Left,Stick 3,M (+1.00)
5,Col_8,820,14,Left,Stick 3,M (+1.00)
5.2,Col_8,848,14,Left,Stick 3,M (+1.00)
5.4,Col_8,877,14,Left,Stick 3,M (+1.00)
5.6,Col_8,906,14,Left,Stick 3,M (+1.00)
5.8,Col_8,935,14,Left,Stick 3,M (+1.00)
6,Col_8,965,14,Left,Stick 3,M (+1.00)
6.2,Col_8,996,14,Left,Stick 3,M (+1.00)
6.4,Col_8,1027,14,Left,Stick 3,M (+1.00)
6.6,Col_8,1058,14,Left,Stick 3,M (+1.00)
6.8,Col_8,1090,14,Left,Stick 3,M (+1.00)
7,Col_8,1123,14,Left,Stick 3,M (+1.00)
7.2,Col_8,1156,14,Left,Stick 3,M (+1.00)
7.4,Col_8,1190,14,Left,Stick 3,M (+1.00)
7.6,Col_8,1224,14,Left,Stick 3,M (+1.00)
7.8,Col_8,1259,14,Left,Stick 3,M (+1.00)
8,Col_8,1294,14,Left,Stick 3,M (+1.00)
8.2,Col_8,1330,14,Left,Stick 3,M (+1.00)
8.4,Col_8,1366,14,Left,Stick 3,M (+1.00)
8.6,Col_8,1403,14,Left,Stick 3,M (+1.00)
8.8,Col_8,1440,14,Left,Stick 3,M (+1.00)
9,Col_8,1478,14,Left,Stick 3,M (+1.00)
9.2,Col_8,1517,14,Left,Stick 3,M (+1.00)
9.4,Col_8,1555,14,Left,Stick 3,M (+1.00)
9.6,Col_8,1595,14,Left,Stick 3,M (+1.00)
9.8,Col_8,1634,14,Left,Stick 3,M (+1.00)
10,Col_8,1675,14,Left,Stick 3,M (+1.00)
10.2,Col_8,1715,14,Left,Stick 3,M (+1.00)
10.4,Col_8,1757,14,Left,Stick 3,M (+1.00)
10.6,Col_8,1798,14,Left,Stick 3,M (+1.00)
10.8,Col_8,1840,14,Left,Stick 3,M (+1.00)
11,Col_8,1883,14,Left,Stick 3,M (+1.00)
11.2,Col_8,1925,14,Left,Stick 3,M (+1.00)
11.4,Col_8,1969,14,Left,Stick 3,M (+1.00)
11.6,Col_8,2012,14,Left,Stick 3,M (+1.00)
11.8,Col_8,2056,14,Left,Stick 3,M (+1.00)
12,Col_8,2100,14,Left,Stick 3,M (+1.00)
12.2,Col_8,2145,14,Left,Stick 3,M (+1.00)
12.4,Col_8,2189,14,Left,Stick 3,M (+1.00)
12.6,Col_8,2234,14,Left,Stick 3,M (+1.00)
12.8,Col_8,2280,14,Left,Stick 3,M (+1.00)
13,Col_8,2325,14,Left,Stick 3,M (+1.00)
2.2,Col_0,1982,14,Right,Stick 4,E (-3.00)
2.4,Col_0,1999,14,Right,Stick 4,E (-3.00)
2.6,Col_0,2015,14,Right,Stick 4,E (-3.00)
2.8,Col_0,2032,14,Right,Stick 4,E (-3.00)
3,Col_0,2049,14,Right,Stick 4,E (-3.00)
3.2,Col_0,2065,14,Right,Stick 4,E (-3.00)
3.4,Col_0,2082,14,Right,Stick 4,E (-3.00)
3.6,Col_0,2098,14,Right,Stick 4,E (-3.00)
3.8,Col_0,2115,14,Right,Stick 4,E (-3.00)
4,Col_0,2131,14,Right,Stick 4,E (-3.00)
4.2,Col_0,2147,14,Right,Stick 4,E (-3.00)
4.4,Col_0,2163,14,Right,Stick 4,E (-3.00)
4.6,Col_0,2179,14,Right,Stick 4,E (-3.00)
4.8,Col_0,2195,14,Right,Stick 4,E (-3.00)
5,Col_0,2211,14,Right,Stick 4,E (-3.00)
5.2,Col_0,2227,14,Right,Stick 4,E (-3.00)
5.4,Col_0,2242,14,Right,Stick 4,E (-3.00)
5.6,Col_0,2258,14,Right,Stick 4,E (-3.00)
5.8,Col_0,2273,14,Right,Stick 4,E (-3.00)
6,Col_0,2289,14,Right,Stick 4,E (-3.00)
6.2,Col_0,2304,14,Right,Stick 4,E (-3.00)
6.4,Col_0,2319,14,Right,Stick 4,E (-3.00)
6.6,Col_0,2334,14,Right,Stick 4,E (-3.00)
6.8,Col_0,2349,14,Right,Stick 4,E (-3.00)
7,Col_0,2364,14,Right,Stick 4,E (-3.00)
7.2,Col_0,2379,14,Right,Stick 4,E (-3.00)
7.4,Col_0,2394,14,Right,Stick 4,E (-3.00)
7.6,Col_0,2409,14,Right,Stick 4,E (-3.00)
7.8,Col_0,2423,14,Right,Stick 4,E (-3.00)
8,Col_0,2438,14,Right,Stick 4,E (-3.00)
8.2,Col_0,2452,14,Right,Stick 4,E (-3.00)
8.4,Col_0,2467,14,Right,Stick 4,E (-3.00)
8.6,Col_0,2481,14,Right,Stick 4,E (-3.00)
8.8,Col_0,2495,14,Right,Stick 4,E (-3.00)
9,Col_0,2509,14,Right,Stick 4,E (-3.00)
9.2,Col_0,2523,14,Right,Stick 4,E (-3.00)
9.4,Col_0,2537,14,Right,Stick 4,E (-3.00)
9.6,Col_0,2551,14,Right,Stick 4,E (-3.00)
9.8,Col_0,2565,14,Right,Stick 4,E (-3.00)
10,Col_0,2579,14,Right,Stick 4,E (-3.00)
10.2,Col_0,2593,14,Right,Stick 4,E (-3.00)
10.4,Col_0,2607,14,Right,Stick 4,E (-3.00)
10.6,Col_0,2620,14,Right,Stick 4,E (-3.00)
10.8,Col_0,2634,14,Right,Stick 4,E (-3.00)
2,Col_0,1953,14,Right,Stick 4,F (-2.50)
2.2,Col_1,1948,13,Right,Stick 4,F (-2.50)
2.4,Col_1,1966,13,Right,Stick 4,F (-2.50)
2.6,Col_1,1985,13,Right,Stick 4,F (-2.50)
2.8,Col_1,2003,13,Right,Stick 4,F (-2.50)
3,Col_1,2021,13,Right,Stick 4,F (-2.50)
3.2,Col_1,2038,13,Right,Stick 4,F (-2.50)
3.4,Col_1,2056,13,Right,Stick 4,F (-2.50)
3.6,Col_1,2074,13,Right,Stick 4,F (-2.50)
3.8,Col_1,2091,13,Right,Stick 4,F (-2.50)
4,Col_1,2109,13,Right,Stick 4,F (-2.50)
4.2,Col_1,2126,13,Right,Stick 4,F (-2.50)
4.4,Col_1,2143,13,Right,Stick 4,F (-2.50)
4.6,Col_1,2160,13,Right,Stick 4,F (-2.50)
4.8,Col_1,2177,13,Right,Stick 4,F (-2.50)
5,Col_1,2194,13,Right,Stick 4,F (-2.50)
5.2,Col_1,2211,13,Right,Stick 4,F (-2.50)
5.4,Col_1,2228,13,Right,Stick 4,F (-2.50)
5.6,Col_1,2244,13,Right,Stick 4,F (-2.50)
5.8,Col_1,2261,13,Right,Stick 4,F (-2.50)
6,Col_1,2277,13,Right,Stick 4,F (-2.50)
6.2,Col_1,2293,13,Right,Stick 4,F (-2.50)
6.4,Col_1,2310,13,Right,Stick 4,F (-2.50)
6.6,Col_1,2326,13,Right,Stick 4,F (-2.50)
6.8,Col_1,2342,13,Right,Stick 4,F (-2.50)
7,Col_1,2358,13,Right,Stick 4,F (-2.50)
7.2,Col_1,2374,13,Right,Stick 4,F (-2.50)
7.4,Col_1,2389,13,Right,Stick 4,F (-2.50)
7.6,Col_1,2405,13,Right,Stick 4,F (-2.50)
7.8,Col_1,2421,13,Right,Stick 4,F (-2.50)
8,Col_1,2436,13,Right,Stick 4,F (-2.50)
8.2,Col_1,2452,13,Right,Stick 4,F (-2.50)
8.4,Col_1,2467,13,Right,Stick 4,F (-2.50)
8.6,Col_1,2482,13,Right,Stick 4,F (-2.50)
8.8,Col_1,2497,13,Right,Stick 4,F (-2.50)
9,Col_1,2512,13,Right,Stick 4,F (-2.50)
9.2,Col_1,2527,13,Right,Stick 4,F (-2.50)
9.4,Col_1,2542,13,Right,Stick 4,F (-2.50)
9.6,Col_1,2557,13,Right,Stick 4,F (-2.50)
9.8,Col_1,2572,13,Right,Stick 4,F (-2.50)
10,Col_1,2586,13,Right,Stick 4,F (-2.50)
10.2,Col_1,2601,13,Right,Stick 4,F (-2.50)
10.4,Col_1,2615,13,Right,Stick 4,F (-2.50)
10.6,Col_1,2630,13,Right,Stick 4,F (-2.50)
10.8,Col_1,2644,13,Right,Stick 4,F (-2.50)
2,Col_1,1916,13,Right,Stick 4,F (-2.50)
2.2,Col_2,1910,12,Right,Stick 4,F (-2.50)
2.4,Col_2,1929,12,Right,Stick 4,F (-2.50)
2.6,Col_2,1949,12,Right,Stick 4,F (-2.50)
2.8,Col_2,1968,12,Right,Stick 4,F (-2.50)
3,Col_2,1988,12,Right,Stick 4,F (-2.50)
3.2,Col_2,2007,12,Right,Stick 4,F (-2.50)
3.4,Col_2,2026,12,Right,Stick 4,F (-2.50)
3.6,Col_2,2045,12,Right,Stick 4,F (-2.50)
3.8,Col_2,2064,12,Right,Stick 4,F (-2.50)
4,Col_2,2083,12,Right,Stick 4,F (-2.50)
4.2,Col_2,2101,12,Right,Stick 4,F (-2.50)
4.4,Col_2,2120,12,Right,Stick 4,F (-2.50)
4.6,Col_2,2138,12,Right,Stick 4,F (-2.50)
4.8,Col_2,2157,12,Right,Stick 4,F (-2.50)
5,Col_2,2175,12,Right,Stick 4,F (-2.50)
5.2,Col_2,2193,12,Right,Stick 4,F (-2.50)
5.4,Col_2,2211,12,Right,Stick 4,F (-2.50)
5.6,Col_2,2229,12,Right,Stick 4,F (-2.50)
5.8,Col_2,2246,12,Right,Stick 4,F (-2.50)
6,Col_2,2264,12,Right,Stick 4,F (-2.50)
6.2,Col_2,2281,12,Right,Stick 4,F (-2.50)
6.4,Col_2,2299,12,Right,Stick 4,F (-2.50)
6.6,Col_2,2316,12,Right,Stick 4,F (-2.50)
6.8,Col_2,2333,12,Right,Stick 4,F (-2.50)
7,Col_2,2350,12,Right,Stick 4,F (-2.50)
7.2,Col_2,2367,12,Right,Stick 4,F (-2.50)
7.4,Col_2,2384,12,Right,Stick 4,F (-2.50)
7.6,Col_2,2401,12,Right,Stick 4,F (-2.50)
7.8,Col_2,2418,12,Right,Stick 4,F (-2.50)
8,Col_2,2434,12,Right,Stick 4,F (-2.50)
8.2,Col_2,2451,12,Right,Stick 4,F (-2.50)
8.4,Col_2,2467,12,Right,Stick 4,F (-2.50)
8.6,Col_2,2483,12,Right,Stick 4,F (-2.50)
8.8,Col_2,2499,12,Right,Stick 4,F (-2.50)
9,Col_2,2515,12,Right,Stick 4,F (-2.50)
9.2,Col_2,2531,12,Right,Stick 4,F (-2.50)
9.4,Col_2,2547,12,Right,Stick 4,F (-2.50)
9.6,Col_2,2563,12,Right,Stick 4,F (-2.50)
9.8,Col_2,2579,12,Right,Stick 4,F (-2.50)
10,Col_2,2594,12,Right,Stick 4,F (-2.50)
10.2,Col_2,2610,12,Right,Stick 4,F (-2.50)
10.4,Col_2,2625,12,Right,Stick 4,F (-2.50)
10.6,Col_2,2641,12,Right,Stick 4,F (-2.50)
10.8,Col_2,2656,12,Right,Stick 4,F (-2.50)
2,Col_2,1874,12,Right,Stick 4,F (-2.50)
2.2,Col_3,1865,11,Right,Stick 4,F (-2.50)
2.4,Col_3,1886,11,Right,Stick 4,F (-2.50)
2.6,Col_3,1907,11,Right,Stick 4,F (-2.50)
2.8,Col_3,1928,11,Right,Stick 4,F (-2.50)
3,Col_3,1949,11,Right,Stick 4,F (-2.50)
3.2,Col_3,1970,11,Right,Stick 4,F (-2.50)
3.4,Col_3,1991,11,Right,Stick 4,F (-2.50)
3.6,Col_3,2011,11,Right,Stick 4,F (-2.50)
3.8,Col_3,2032,11,Right,Stick 4,F (-2.50)
4,Col_3,2052,11,Right,Stick 4,F (-2.50)
4.2,Col_3,2072,11,Right,Stick 4,F (-2.50)
4.4,Col_3,2092,11,Right,Stick 4,F (-2.50)
4.6,Col_3,2112,11,Right,Stick 4,F (-2.50)
4.8,Col_3,2132,11,Right,Stick 4,F (-2.50)
5,Col_3,2152,11,Right,Stick 4,F (-2.50)
5.2,Col_3,2171,11,Right,Stick 4,F (-2.50)
5.4,Col_3,2191,11,Right,Stick 4,F (-2.50)
5.6,Col_3,2210,11,Right,Stick 4,F (-2.50)
5.8,Col_3,2229,11,Right,Stick 4,F (-2.50)
6,Col_3,2248,11,Right,Stick 4,F (-2.50)
6.2,Col_3,2267,11,Right,Stick 4,F (-2.50)
6.4,Col_3,2286,11,Right,Stick 4,F (-2.50)
6.6,Col_3,2304,11,Right,Stick 4,F (-2.50)
6.8,Col_3,2323,11,Right,Stick 4,F (-2.50)
7,Col_3,2341,11,Right,Stick 4,F (-2.50)
7.2,Col_3,2360,11,Right,Stick 4,F (-2.50)
7.4,Col_3,2378,11,Right,Stick 4,F (-2.50)
7.6,Col_3,2396,11,Right,Stick 4,F (-2.50)
7.8,Col_3,2414,11,Right,Stick 4,F (-2.50)
8,Col_3,2431,11,Right,Stick 4,F (-2.50)
8.2,Col_3,2449,11,Right,Stick 4,F (-2.50)
8.4,Col_3,2467,11,Right,Stick 4,F (-2.50)
8.6,Col_3,2484,11,Right,Stick 4,F (-2.50)
8.8,Col_3,2501,11,Right,Stick 4,F (-2.50)
9,Col_3,2519,11,Right,Stick 4,F (-2.50)
9.2,Col_3,2536,11,Right,Stick 4,F (-2.50)
9.4,Col_3,2553,11,Right,Stick 4,F (-2.50)
9.6,Col_3,2570,11,Right,Stick 4,F (-2.50)
9.8,Col_3,2586,11,Right,Stick 4,F (-2.50)
10,Col_3,2603,11,Right,Stick 4,F (-2.50)
10.2,Col_3,2620,11,Right,Stick 4,F (-2.50)
10.4,Col_3,2636,11,Right,Stick 4,F (-2.50)
10.6,Col_3,2653,11,Right,Stick 4,F (-2.50)
10.8,Col_3,2669,11,Right,Stick 4,F (-2.50)
2,Col_3,1824,11,Right,Stick 4,F (-2.50)
2.2,Col_4,1812,10,Right,Stick 4,F (-2.50)
2.4,Col_4,1835,10,Right,Stick 4,F (-2.50)
2.6,Col_4,1858,10,Right,Stick 4,F (-2.50)
2.8,Col_4,1881,10,Right,Stick 4,F (-2.50)
3,Col_4,1904,10,Right,Stick 4,F (-2.50)
3.2,Col_4,1927,10,Right,Stick 4,F (-2.50)
3.4,Col_4,1949,10,Right,Stick 4,F (-2.50)
3.6,Col_4,1972,10,Right,Stick 4,F (-2.50)
3.8,Col_4,1994,10,Right,Stick 4,F (-2.50)
4,Col_4,2016,10,Right,Stick 4,F (-2.50)
4.2,Col_4,2038,10,Right,Stick 4,F (-2.50)
4.4,Col_4,2060,10,Right,Stick 4,F (-2.50)
4.6,Col_4,2082,10,Right,Stick 4,F (-2.50)
4.8,Col_4,2103,10,Right,Stick 4,F (-2.50)
5,Col_4,2125,10,Right,Stick 4,F (-2.50)
5.2,Col_4,2146,10,Right,Stick 4,F (-2.50)
5.4,Col_4,2167,10,Right,Stick 4,F (-2.50)
5.6,Col_4,2188,10,Right,Stick 4,F (-2.50)
5.8,Col_4,2209,10,Right,Stick 4,F (-2.50)
6,Col_4,2229,10,Right,Stick 4,F (-2.50)
6.2,Col_4,2250,10,Right,Stick 4,F (-2.50)
6.4,Col_4,2270,10,Right,Stick 4,F (-2.50)
6.6,Col_4,2290,10,Right,Stick 4,F (-2.50)
6.8,Col_4,2310,10,Right,Stick 4,F (-2.50)
7,Col_4,2330,10,Right,Stick 4,F (-2.50)
7.2,Col_4,2350,10,Right,Stick 4,F (-2.50)
7.4,Col_4,2370,10,Right,Stick 4,F (-2.50)
7.6,Col_4,2389,10,Right,Stick 4,F (-2.50)
7.8,Col_4,2409,10,Right,Stick 4,F (-2.50)
8,Col_4,2428,10,Right,Stick 4,F (-2.50)
8.2,Col_4,2447,10,Right,Stick 4,F (-2.50)
8.4,Col_4,2466,10,Right,Stick 4,F (-2.50)
8.6,Col_4,2485,10,Right,Stick 4,F (-2.50)
8.8,Col_4,2503,10,Right,Stick 4,F (-2.50)
9,Col_4,2522,10,Right,Stick 4,F (-2.50)
9.2,Col_4,2541,10,Right,Stick 4,F (-2.50)
9.4,Col_4,2559,10,Right,Stick 4,F (-2.50)
9.6,Col_4,2577,10,Right,Stick 4,F (-2.50)
9.8,Col_4,2595,10,Right,Stick 4,F (-2.50)
10,Col_4,2613,10,Right,Stick 4,F (-2.50)
10.2,Col_4,2631,10,Right,Stick 4,F (-2.50)
10.4,Col_4,2649,10,Right,Stick 4,F (-2.50)
10.6,Col_4,2666,10,Right,Stick 4,F (-2.50)
10.8,Col_4,2684,10,Right,Stick 4,F (-2.50)
2,Col_4,1765,10,Right,Stick 4,F (-2.50)
2.2,Col_5,1749,9,Right,Stick 4,F (-2.50)
2.4,Col_5,1774,9,Right,Stick 4,F (-2.50)
2.6,Col_5,1800,9,Right,Stick 4,F (-2.50)
2.8,Col_5,1825,9,Right,Stick 4,F (-2.50)
3,Col_5,1850,9,Right,Stick 4,F (-2.50)
3.2,Col_5,1875,9,Right,Stick 4,F (-2.50)
3.4,Col_5,1900,9,Right,Stick 4,F (-2.50)
3.6,Col_5,1924,9,Right,Stick 4,F (-2.50)
3.8,Col_5,1949,9,Right,Stick 4,F (-2.50)
4,Col_5,1973,9,Right,Stick 4,F (-2.50)
4.2,Col_5,1997,9,Right,Stick 4,F (-2.50)
4.4,Col_5,2021,9,Right,Stick 4,F (-2.50)
4.6,Col_5,2045,9,Right,Stick 4,F (-2.50)
4.8,Col_5,2069,9,Right,Stick 4,F (-2.50)
5,Col_5,2092,9,Right,Stick 4,F (-2.50)
5.2,Col_5,2115,9,Right,Stick 4,F (-2.50)
5.4,Col_5,2138,9,Right,Stick 4,F (-2.50)
5.6,Col_5,2161,9,Right,Stick 4,F (-2.50)
5.8,Col_5,2184,9,Right,Stick 4,F (-2.50)
6,Col_5,2207,9,Right,Stick 4,F (-2.50)
6.2,Col_5,2229,9,Right,Stick 4,F (-2.50)
6.4,Col_5,2251,9,Right,Stick 4,F (-2.50)
6.6,Col_5,2273,9,Right,Stick 4,F (-2.50)
6.8,Col_5,2295,9,Right,Stick 4,F (-2.50)
7,Col_5,2317,9,Right,Stick 4,F (-2.50)
7.2,Col_5,2339,9,Right,Stick 4,F (-2.50)
7.4,Col_5,2360,9,Right,Stick 4,F (-2.50)
7.6,Col_5,2381,9,Right,Stick 4,F (-2.50)
7.8,Col_5,2402,9,Right,Stick 4,F (-2.50)
8,Col_5,2423,9,Right,Stick 4,F (-2.50)
8.2,Col_5,2444,9,Right,Stick 4,F (-2.50)
8.4,Col_5,2465,9,Right,Stick 4,F (-2.50)
8.6,Col_5,2485,9,Right,Stick 4,F (-2.50)
8.8,Col_5,2505,9,Right,Stick 4,F (-2.50)
9,Col_5,2525,9,Right,Stick 4,F (-2.50)
9.2,Col_5,2545,9,Right,Stick 4,F (-2.50)
9.4,Col_5,2565,9,Right,Stick 4,F (-2.50)
9.6,Col_5,2585,9,Right,Stick 4,F (-2.50)
9.8,Col_5,2605,9,Right,Stick 4,F (-2.50)
10,Col_5,2624,9,Right,Stick 4,F (-2.50)
10.2,Col_5,2643,9,Right,Stick 4,F (-2.50)
10.4,Col_5,2662,9,Right,Stick 4,F (-2.50)
10.6,Col_5,2681,9,Right,Stick 4,F (-2.50)
10.8,Col_5,2700,9,Right,Stick 4,F (-2.50)
2,Col_5,1695,9,Right,Stick 4,F (-2.50)
2.2,Col_6,1673,8,Right,Stick 4,F (-2.50)
2.4,Col_6,1701,8,Right,Stick 4,F (-2.50)
2.6,Col_6,1729,8,Right,Stick 4,F (-2.50)
2.8,Col_6,1757,8,Right,Stick 4,F (-2.50)
3,Col_6,1785,8,Right,Stick 4,F (-2.50)
3.2,Col_6,1812,8,Right,Stick 4,F (-2.50)
3.4,Col_6,1840,8,Right,Stick 4,F (-2.50)
3.6,Col_6,1867,8,Right,Stick 4,F (-2.50)
3.8,Col_6,1894,8,Right,Stick 4,F (-2.50)
4,Col_6,1921,8,Right,Stick 4,F (-2.50)
4.2,Col_6,1947,8,Right,Stick 4,F (-2.50)
4.4,Col_6,1973,8,Right,Stick 4,F (-2.50)
4.6,Col_6,2000,8,Right,Stick 4,F (-2.50)
4.8,Col_6,2026,8,Right,Stick 4,F (-2.50)
5,Col_6,2052,8,Right,Stick 4,F (-2.50)
5.2,Col_6,2077,8,Right,Stick 4,F (-2.50)
5.4,Col_6,2103,8,Right,Stick 4,F (-2.50)
5.6,Col_6,2128,8,Right,Stick 4,F (-2.50)
5.8,Col_6,2153,8,Right,Stick 4,F (-2.50)
6,Col_6,2178,8,Right,Stick 4,F (-2.50)
6.2,Col_6,2203,8,Right,Stick 4,F (-2.50)
6.4,Col_6,2227,8,Right,Stick 4,F (-2.50)
6.6,Col_6,2252,8,Right,Stick 4,F (-2.50)
6.8,Col_6,2276,8,Right,Stick 4,F (-2.50)
7,Col_6,2300,8,Right,Stick 4,F (-2.50)
7.2,Col_6,2324,8,Right,Stick 4,F (-2.50)
7.4,Col_6,2347,8,Right,Stick 4,F (-2.50)
7.6,Col_6,2371,8,Right,Stick 4,F (-2.50)
7.8,Col_6,2394,8,Right,Stick 4,F (-2.50)
8,Col_6,2417,8,Right,Stick 4,F (-2.50)
8.2,Col_6,2439,8,Right,Stick 4,F (-2.50)
8.4,Col_6,2462,8,Right,Stick 4,F (-2.50)
8.6,Col_6,2485,8,Right,Stick 4,F (-2.50)
8.8,Col_6,2507,8,Right,Stick 4,F (-2.50)
9,Col_6,2529,8,Right,Stick 4,F (-2.50)
9.2,Col_6,2551,8,Right,Stick 4,F (-2.50)
9.4,Col_6,2572,8,Right,Stick 4,F (-2.50)
9.6,Col_6,2594,8,Right,Stick 4,F (-2.50)
9.8,Col_6,2615,8,Right,Stick 4,F (-2.50)
10,Col_6,2636,8,Right,Stick 4,F (-2.50)
10.2,Col_6,2657,8,Right,Stick 4,F (-2.50)
10.4,Col_6,2678,8,Right,Stick 4,F (-2.50)
10.6,Col_6,2699,8,Right,Stick 4,F (-2.50)
10.8,Col_6,2719,8,Right,Stick 4,F (-2.50)
2,Col_6,1608,8,Right,Stick 4,F (-2.50)
2.2,Col_7,1580,7,Right,Stick 4,F (-2.50)
2.4,Col_7,1611,7,Right,Stick 4,F (-2.50)
2.6,Col_7,1642,7,Right,Stick 4,F (-2.50)
2.8,Col_7,1673,7,Right,Stick 4,F (-2.50)
3,Col_7,1704,7,Right,Stick 4,F (-2.50)
3.2,Col_7,1735,7,Right,Stick 4,F (-2.50)
3.4,Col_7,1765,7,Right,Stick 4,F (-2.50)
3.6,Col_7,1796,7,Right,Stick 4,F (-2.50)
3.8,Col_7,1826,7,Right,Stick 4,F (-2.50)
4,Col_7,1856,7,Right,Stick 4,F (-2.50)
4.2,Col_7,1885,7,Right,Stick 4,F (-2.50)
4.4,Col_7,1915,7,Right,Stick 4,F (-2.50)
4.6,Col_7,1944,7,Right,Stick 4,F (-2.50)
4.8,Col_7,1973,7,Right,Stick 4,F (-2.50)
5,Col_7,2002,7,Right,Stick 4,F (-2.50)
5.2,Col_7,2031,7,Right,Stick 4,F (-2.50)
5.4,Col_7,2059,7,Right,Stick 4,F (-2.50)
5.6,Col_7,2087,7,Right,Stick 4,F (-2.50)
5.8,Col_7,2115,7,Right,Stick 4,F (-2.50)
6,Col_7,2143,7,Right,Stick 4,F (-2.50)
6.2,Col_7,2171,7,Right,Stick 4,F (-2.50)
6.4,Col_7,2198,7,Right,Stick 4,F (-2.50)
6.6,Col_7,2225,7,Right,Stick 4,F (-2.50)
6.8,Col_7,2252,7,Right,Stick 4,F (-2.50)
7,Col_7,2278,7,Right,Stick 4,F (-2.50)
7.2,Col_7,2305,7,Right,Stick 4,F (-2.50)
7.4,Col_7,2331,7,Right,Stick 4,F (-2.50)
7.6,Col_7,2357,7,Right,Stick 4,F (-2.50)
7.8,Col_7,2382,7,Right,Stick 4,F (-2.50)
8,Col_7,2408,7,Right,Stick 4,F (-2.50)
8.2,Col_7,2433,7,Right,Stick 4,F (-2.50)
8.4,Col_7,2458,7,Right,Stick 4,F (-2.50)
8.6,Col_7,2483,7,Right,Stick 4,F (-2.50)
8.8,Col_7,2508,7,Right,Stick 4,F (-2.50)
9,Col_7,2532,7,Right,Stick 4,F (-2.50)
9.2,Col_7,2556,7,Right,Stick 4,F (-2.50)
9.4,Col_7,2580,7,Right,Stick 4,F (-2.50)
9.6,Col_7,2604,7,Right,Stick 4,F (-2.50)
9.8,Col_7,2627,7,Right,Stick 4,F (-2.50)
10,Col_7,2650,7,Right,Stick 4,F (-2.50)
10.2,Col_7,2673,7,Right,Stick 4,F (-2.50)
10.4,Col_7,2696,7,Right,Stick 4,F (-2.50)
10.6,Col_7,2719,7,Right,Stick 4,F (-2.50)
10.8,Col_7,2742,7,Right,Stick 4,F (-2.50)
2,Col_7,1508,7,Right,Stick 4,F (-2.50)
2.2,Col_8,1477,6,Right,Stick 4,F (-2.50)
